name,placeId,taking_students,notes
Therapeeps: Psychotherapy and Counselling Clinic,ChIJDcI2qYc_K4gRtx0U70Vv5NA,,
Therapeutic Body Concepts Massage - Sherwood Park,ChIJJ8R9ol4XoFMRye4vrj0ekvs,,
Therapeutic Body Concepts Massage - St. Albert,ChIJA7XMljkloFMRXmqS-EI7GEc,,
Therapeutic Intervention Psychotherapy Services Inc. (TIPS),ChIJz2xzlLsPsFMRQUKjgeAa6OU,,
Therapeutic Oasis,ChIJ30UdO6QtE1MRKJlEr-r9UXg,,
Therapeutic Streams Sports Rehab,ChIJlRyLFv0c1YkRWGzMN7ekLlk,,
Therapy Alberta,ChIJWygNVWx7cVMRRQiXX3CPAc8,,
Therapy Brampton,ChIJK8U6OrU9K4gRwieYboasU_0,,
Therapy by Bill Taekema,ChIJ_9YfwZcVK4gROY6xV13oak0,,
Therapy Collective,ChIJcaL2D5B7cVMR5bJKyfMAb8k,,
Therapy for People,ChIJtV7ihfplcVMRJ5YZCDAHcuM,,
Therapy Grove,ChIJQ0akCVybLIgRNE8pB5ll69o,,
Therapy Heals Psychotherapy and Counselling Services,ChIJzxaxL6UuK4gRYXxJHgtDY6A,,
Therapy Helps,ChIJQ3eDY9r1K4gRXA0I1rEG3as,,
Therapy in the Clouds,ChIJNQJxWyElK4gRm8AuRx-yoZ0,,
Therapy Loft,ChIJU7LZuAItO4gRhn_iVCkVnvE,,
Therapy Now Alberta,ChIJkdgm809VdFMRc3Uoy50fg5M,,
Therapy Ottawa Services,ChIJZ7GK5K4FzkwRcaWWrfE64B8,,
Therapy Studio,ChIJC9b1kEqr0kwROjGLagyGE2g,,
Therapy Villa Psychology Services,ChIJS1oz0Tc5K4gRk984-PlPGKc,,
Therapy Village Integrative Services,ChIJO8y8b4gzK4gRe0HAtyYahLI,,
Therapy West Cochrane,ChIJWx6lVTdBcVMRjW0Evu6f51c,,
Therapy When Life Sucks,ChIJN2xLyZBhK4gRtZErJiHG6wY,,
Therapy Windsor,ChIJTcnSgfYtO4gRqCSicw9hY-c,,
Therapy With Brandy,ChIJEXJ2PxofoFMRp3j5ScjcJmQ,,
Therapy with Carolina,ChIJF_LQpQ4VK4gR2WMsm-QONAA,,
Therapy with Celina - Couple and Individual Therapy,ChIJ_wsRmx0HzkwRVrxcrzx_d48,,
Therapy With Eleni,ChIJmzRIrgibK4gRUFw1igLdgjk,,
Therapy with Empathy,ChIJc9hS5UgHzkwRWttduxZ4LT0,,
Therapy with Katie,ChIJsTmzWAA9oFMRfaYxumIkWXY,,
Therapy with Sarah,ChIJTXOwHrar0kwRCgzW9ysPS48,,
Therapy with Tricia Porter- Social Work Support,ChIJ__-P6sRcK4gRFUMbiQTQZTk,,
TherapyHelp.ca,ChIJu5Cm-9wzK4gRDKEtxRbNPOQ,,
Theravive,ChIJd_UHgozuLogR2DJO8MlBCJU,,
Theravive Counselling,ChIJU1Qz13RQ04kRxPZNNHl8S_8,,
Thin Blue Line Massage Therapy,ChIJT8zh0Hn5n1MRYGOEoXBMrxc,,
Think Waterloo Psychology,ChIJmUkj-b30K4gRIseKHBdtlqM,,
ThinkWell Centre for Cognitive Behaviour Therapy,ChIJLf9f89Kt0kwR6A_-UQ8GDss,,
Third Path Psychotherapy,ChIJKwkJP6ebK4gRZ-pDp7_bI9s,,
Third Space Therapy,ChIJj3D73MwjWU0R6Zw10NcRPqM,,
Thomas Counselling,ChIJcQV78VWbK4gR4aHNcbwU3Q8,,
Thrive CBT - Counselling & Psychotherapy,ChIJaTIg95wf1YkRUAD2MUZuVf0,,
Thrive Child Psychology,ChIJqWahYJgXoFMRR96jBY9Kn7A,,
Thrive Chiropractic & Wellness,ChIJK88w-mtfcVMRLtKcNZJYZ-Q,,
Thrive Cognitive Therapy,ChIJARJ6eRkHzkwRKDvBaW_3BH4,,
Thrive Connection: Mind and Wellness Therapy,ChIJTXM-EswBL00RfyTr1jWxn8c,,
Thrive Counselling,ChIJvfql5ySeLIgR5EtRvakGT_s,,
Thrive Counselling,ChIJXamZ5Y1cK4gRlof1hSasXek,,
Thrive Counselling & Assessment,ChIJj5br5EuRkFMRaOWC8fwUhkw,,
Thrive Counselling and Wellness,ChIJkaPSu42HblMR2wvmpkWo-ws,,
Thrive Physiotherapy and Wellness,ChIJd2tjDVEtE1MRdYJXs1ZNq98,,
Thrive Psychotherapy London,ChIJUTHM1loToo8R0UvahuqO4aw,,
Thrive Teen Therapy Alberta,ChIJC-Z9ch8ZoFMRyDSTDRRLt_s,,
Thrive Teen Therapy Alberta,ChIJJQu3g0wXoFMRkO5uBwMVRKA,,
Thrive Therapy,ChIJ9wftTHBDK4gRdWCOoAJcZkU,,
Thrive Together Psychotherapy,ChIJ2X74KQcp1YkRIPXKP1X9BDg,,
Thriveology Elevated Daycare and Clinical Services,ChIJ23eIgYonoFMRvDZ4TZ_6yJs,,
Thriveworks Counseling & Psychiatry Detroit,ChIJnz9LIcItO4gRMsa5JcaoI9E,,
Thriveworks Counseling & Psychiatry Grand Prairie,ChIJnW9buciBToYRZF_aTLefHqg,,
Thriving Families Counselling,ChIJtRVEE5_0K4gRGbT-82hqD5Q,,
Thriving Future Counselling,ChIJ6XaYP2F3cVMRALmjifO9M1k,,
Thriving Future Counselling & Psychology,ChIJKQrhB_dVdFMRieKZ10dJhOs,,
Thriving Ivy Counselling & Psychotherapy,ChIJiz52lk_QS0URy8Ut5rJXBgA,,
Thriving Orchid Therapy,ChIJQ0K1JIsVK4gRob6dMqhZZqM,,
Through Life & Grief,ChIJDbh4QTxVdFMRmzkhTfhnyfI,,
Through the Woods Psychology,ChIJt-r69vB3cVMRNqov33_QIpw,,
Thunder Bay Counselling,ChIJg6X_RoshWU0Rm4ByPcx_Cvk,,
Thunder Bay Naturopathic Clinic,ChIJlwu2NSkiWU0R6HroZo2E-Lg,,
Thunder Bay Physiotherapy Centre,ChIJv3jQT3ohWU0RK8bQsAMqhsw,,
Thunder Bay Psychology,ChIJt7dqYMsjWU0RWhl4r3UzYuw,,
Thunder Bay Wellness Centre,ChIJyQKfXvMhWU0R_nwXOx_lVtw,,
Théla Psychotherapy Clinic,ChIJ43Vcbl1GXYQRJaR7UXBby2M,,
Tikvah family services,ChIJsch8Yj8_K4gRJrTtvB62cMs,,
Timber Ridge Counselling,ChIJ8S4gmwknoFMRySt-efIGUrA,,
Time to Grow Psychotherapy,ChIJk0ZDSDoD1YkRhQED0PiihDw,,
Tina Gal Counselling Psychology - Edmonton,ChIJ95UrYiYhoFMRgugcUcBXysM,,
Tlc Therapy Inc.,ChIJAQDU3rQIsFMRccqEA_rG5eU,,
TLV Therapy,ChIJRdJ3Np35n1MR5M2SmRv4-MI,,
TMS Life,ChIJMZUF0dgFzkwRV4g4T1dgY7w,,
To The Stars Wellness Centre,ChIJ2xwCjXEEdVMRqQcAp_6drgg,,
Together Wellness,ChIJ7QEZGtgrK4gRFxSo34r99Pw,,
Toi Toujours Counselling,ChIJ0UxQlIk-PiYRhEYPw1l8OKo,,
Toronto Child and Family Therapy Services,ChIJZRhB-CYzK4gRnqTdm38CSE8,,
Toronto Community Psychotherapy and Counselling Centre (TCPCC) 多倫多社區心理治療與輔導中心,ChIJd_hx-33T1IkRBtsJW20aS2s,,
Toronto Counselling Centre for Teens,ChIJTTKi6M43K4gRxMaOJDMnSfI,,
Toronto Counselling Centre for Teens,ChIJ5xksxe3N1IkR0rDabQJvbCM,,
Toronto Family Counseling Services : Mahshid Abbasi,ChIJ__8_bU4qK4gRscYxflP-6jY,,
Toronto Family Therapy & Mediation,ChIJp1jaMz8zK4gRpXE9r9QAqDs,,
Toronto Psych-Ed & ADHD Clinic,ChIJv6RMThYzK4gRWu7G7ojuEq8,,
Toronto Psychological Services,ChIJW7og1qU3K4gRcd8JD4MAiNY,,
Toronto Psychologists: Dr. Stacy Lekkos,ChIJjy-0pMYzK4gRC10t04aZ80M,,
Toronto Psychology & Wellness Group (TPWG),ChIJr1QNiucyK4gRDaqf4_bBlJ8,,
Toronto Psychology Centre,ChIJkxzKs7o0K4gR9zSukL5cLw0,,
Toronto Psychology Clinic,ChIJ0ytvFb00K4gR_9yWs7h1rv0,,
Toronto Psychotherapy Group,ChIJGXYYi0vL1IkRJpMu6-3FiZ4,,
"Toronto Psychotherapy Space | Online & In-Person Therapy for Individuals, Children, Teens, Couples, & Families",ChIJyxOmpg_N1IkRK8wZi4UFa-Q,,
Toronto Talk and Thrive Psychology,ChIJgRt7TyQzK4gRSByVUAq2SYY,,
Toronto Therapy Practice,ChIJl4rynaczK4gRfUZ1GXJo7PU,,
Toronto West Psychotherapy,ChIJ4f8c7FQ1K4gRd1UrIuFig8U,,
Touch Treats Wellness Clinic,ChIJGcLuSXz19CcRm77bTXSidPk,,
Town Psychological Services,ChIJj1XgeR9DK4gRXc12MdHajoo,,
"Tracy Nguyen, MSW, RSW",ChIJNQke3TBHK4gRqUrS4NGymKM,,
Trail of Growth Psychotherapy,ChIJExp_QTo71asRkwY0zndU1r8,,
Trailhead Psychotherapy Clinic,ChIJJ-ON0eMLt40Ra5EVaSTDna0,,
Tranquil Massage Therapy,ChIJ6c6K-cS7ClMRAuV4K7Ty8pQ,,
Tranquil Minds Psychotherapy and Counselling Services,ChIJv5IRGOabLIgR1nsXWdFv6Ho,,
Tranquillium Holistic Therapy & Wellness,ChIJx-naj6ybK4gRmaNKGQMpPa4,,
Trans Wellness Ontario,ChIJ79tmlzstO4gR3OeYSfbMoJo,,
Transcend Counselling,ChIJtfP-yQ8ioFMRojF4ioNlxxo,,
Transcend Psychological,ChIJqzJmI_YhoFMR4ajiCtUQOO8,,
Transcendence Holistic Therapy Services,ChIJV8Y7FkU3K4gRjvs6czuo6bk,,
Transformation Counselling,ChIJPf17vL8FzkwRJuDgg7LHIS4,,
Transformation Counselling,ChIJ1e7-_gj0K4gRUncR-T8rcPI,,
Transformation Counselling,ChIJmemF71j1K4gRBKaXlt5gE_0,,
Transformation Counselling - Barrie,ChIJ0f1mw1KjKogRR3C9hFIlF8w,,
Transformation Counselling - Brampton (Online Only),ChIJuQ0pe_A_K4gRgE_CskGJCpA,,
Transformations Counselling Services,ChIJ3_PTcUEuO4gR4Sy0jq7sXNY,,
Transformative Counselling Services,ChIJ2xUKhIaELIgRmiyWaPLrTW0,,
Transforming Emotions,ChIJ26Gyjp7M1IkRi3LDxElVJOo,,
Transforming Trauma Counselling Centre,ChIJ4aW4oawloFMRserdItqtO5Q,,
Transition Counselling & Life Coaching,ChIJQ768-mtfcVMR-unTLds0d_M,,
Transition Health & Wellness,ChIJEeDvZ5uyCVMRQR4dpsFXMOU,,
Transition Life Wellness,ChIJmQKPZGdfcVMRqYnq0Abfy-w,,
Transitions with Shelley,ChIJqy8KyI-ZcVMRNydT1JHsOwQ,,
Trauma Recovery Psychology,ChIJYTNqlGGXfKsRDDvK-1R4uOg,,
Trauma Therapy Solutions,ChIJr2t1NiyHblMRRhH_nxsF5Io,,
"Trauma, Somatic & Spiritual Therapy Mississauga– Nira Lall, Registered Psychotherapist",ChIJV90LkrVBK4gRI0_MqYkQNP0,,
Trevor Zimmer Psychotherapy,ChIJ0-zTqUM1K4gRpo0QOSRnXX4,,
Tri Health Clinic,ChIJ9U-IfdWr0kwRN8nVUbzQLrI,,
Trickett Counselling,ChIJKWL9SDebK4gRTaltCPbyBTU,,
Trickett Psychotherapy & Counselling,ChIJT5M2je-bK4gRU0u_9s5seKg,,
Trillium Counselling,ChIJQ8LD08r1K4gRV7URG9fXONs,,
Trinity Mind Body Soul,ChIJ46qJYyQo1YkRfppvQ4v50sM,,
Trinova Wellness Centre,ChIJ2cROTTkUK4gRXJmjAfbvqec,,
Triple R Counselling Services,ChIJ0Xto0f_5n1MR3gzcHoJm2Iw,,
"Triune Systems Inc, Coaching, Counseling, & Consulting (Psychologists)",ChIJQTJDsmOyCVMR-QRxUsg-ijg,,
True Balance Counselling North Office,ChIJXSfhFECHblMRXjWC6uILyro,,
True Balance Counselling South Office,ChIJR93Em9WHblMRbkOKHrPhC3w,,
True Balance Medical Spa - Sherwood Park,ChIJ34J4adAXoFMRKuFhAHug01Y,,
True Balance Medical Spa - Spruce Grove,ChIJrdnBt_GOn1MR1iwV84TUN8k,,
TRUE BALANCE PSYCHOTHERAPY,ChIJ216gYaY1K4gR4fKw2wPbPRo,,
True Balance Therapy,ChIJVX1CS4I5-ScRuYMX9qr9T_E,,
True Freedom Reiki,ChIJS32ztYyPn1MRB81qyAyj1DQ,,
True Health Therapy,ChIJoXehU-aFLIgRWdWPm31v5tY,,
True Living Counselling & Coaching Inc.,ChIJ59cO6TiXcVMRin0AA6CTQCg,,
True North Counselling,ChIJ_33Ff3MtO4gRIGRe_XS8H28,,
True North Counselling Corporation,ChIJS9Ohytt3cVMRquB-eP8JduE,,
True North Psychotherapy,ChIJ6cbl8ymbK4gRnN7FTZqPu8A,,
True Self Counselling,ChIJff7rSqKbLIgRMQgX3r9e6kE,,
True To You Psychology,ChIJ64OGiIs9oFMRLqDqT-F-88c,,
True-North Community Counselling est. 2015,ChIJp8zHSZvA_0cRdeLromNCg7k,,
TrueHealth & Infinity Massage Centre,ChIJlTazEogPsFMRhm0eGB2blXw,,
TrueNorth Counselling and Support Services,ChIJAQDU3rQIsFMRK3HP8nB7QIk,,
Truly Known Counselling,ChIJCe0xo9GRkFMRCUtn8HTLc7c,,
Trust Therapy - Relationship Clinic,ChIJ_zPEDrctK4gRaklenzk0v04,,
Trusted Care Counselling,ChIJHZDfchxILWoREM5UYZAadwA,,
Truth For Interracial Family Psychotherapy,ChIJL9h6ic4d1YkRq-fXjj6onfo,,
TSR Clinics,ChIJIc790Ogc1YkR3zSQw0RM5ps,,
Tucker Psychotherapy,ChIJzwJtislkpIURuQwMgofDVPw,,
Turner Counselling - Okotoks Counselling,ChIJ0y-iwliXcVMRIcxoKeTaYKo,,
Turning Corners Psychological Services,ChIJATdIUykPzkwR1kRq848J--o,,
Turning Point Counselling,ChIJ98pNByZVLk0Rjxn0rGIkDFI,,
Turning Point Psychological Services,ChIJSSmsGPUm8qsRl-5R8oUMpfY,,
Turning Point Society: Harm Reduction in Central Alberta,ChIJ3YKn0CVUdFMRSQiL6n41IUE,,
Ubuntu Counselling Centre,ChIJ--sKGmAsO4gRJmI67FHrWKE,,
Ubuntu Psychotherapy & Wellness,ChIJPzMC_YvSz6sRi1zWhQXEAYY,,
Ultimate Progress Mediation,ChIJ32N1UZQloFMRpasBmwyADmM,,
Umi Psychotherapy,ChIJT8zN8A3V1IkRKFMwmdksU9A,,
Under The Oaks Self Care Centre,ChIJVyTA8QRR04kR7TU0ew3ir1A,,
Union Station Therapy - Couples & Individual Counselling,ChIJY8Ka01EzK4gR7vd-xws-Qdo,,
Unique Minds Academy,ChIJRQjJOmi9KogRnq8kGTw5aeE,,
Unique Pathways Counselling Services,ChIJo1OPvXhlcVMR10_-lVdGCAQ,,
Unique Peace Counselling,ChIJYVJEv-0FzkwRqvEG1cLKGF4,,
United Way of Thunder Bay,ChIJo6NXqF4fWU0R8zDvrIQEwY8,,
Unity Collective Studios,ChIJFWtyzBGZcVMRQY_8TBN1zmc,,
Unity Massage & Wellness Clinic Grande Prairie,ChIJF27_XaOVkFMRdI1ZJpST7FY,,
University of Waterloo Counselling,ChIJ524b4qn2K4gRg2Q2RysXZNw,,
Unsworth Psychological Services,ChIJ4RMCOEuRkFMRL9BcRh6qeIU,,
Untangled Counselling to Coaching®️,ChIJi_SRr77BClMRzcTNX0Lf_kU,,
Untangled Mind,ChIJyxlk-BbVOogRIi8SYwNQ-EE,,
Untethered Heart Counselling,ChIJ5_BkCs6HblMRQV3S96PqMVI,,
Unwind Psychotherapy,ChIJrT8dzcg9K4gRJ6Ps0I6ZUQw,,
Unwind The Mind,ChIJewi4ZKubLIgRF91hHHiqxR8,,
Upfront Counseling Solutions,ChIJ19NSInItE1MRHlDzuQebM2M,,
UPI Health,ChIJX7ErJdv1K4gRaQjz1-nP8xk,,
Uplift Next Level Counselling,ChIJG4v3Q4V0OwMRBDWbI_uiNNw,,
Uprise Psychology & Wellness,ChIJtyPTISUFzkwRUdeGdjAQT1I,,
Upstream Counselling,ChIJiRtXAk3xK4gRAyjJvs_Dpdk,,
Upstream Psychology,ChIJrR5bCxMnoFMRfBL3qtz2quE,,
UR Plentiful Therapy Inc,ChIJm3eGcxaRkFMRWXVi0b70ZRM,,
Urban Touch Halo Wellness INC,ChIJkzG2dvKOn1MRQUrTfOBEwX4,,
V Hope Clinics,ChIJJRXHk4YvK4gR5ZNH5pf7acY,,
Valley Connections Counselling,ChIJ-Y4WfvtvK4gRyPfXUdh1T_w,,
Vanessa Robson Therapy,ChIJ6-yAuNoZ1YkRAn4jW0iiPAc,,
Vanier Children's Mental Wellness,ChIJE-xuuGXyLogRUTgVTEdJb4U,,
Vantage Community Services,ChIJdS-JSTBUdFMRfw4UIrBQkJY,,
Vaughan Counselling and Psychotherapy,ChIJVwxn-sIvK4gRitLwha-z8z4,,
Vaughan Psychologists,ChIJxWZvOVMvK4gR_mURXwPsEDg,,
Vaughan Psychologists,ChIJy3RzruguK4gRLpR2gURRWKs,,
Vaughan Relationship Centre,ChIJiWIncyk7K4gRl9PL1qFQfWM,,
Vaughan Wellness Centre,ChIJ6V8YgqO0AyQReANd90gvbZ4,,
Vault Mental Health,ChIJJaERnXsf1YkRqXp7Lg-Zje4,,
Vault Mental Health,ChIJTU8aDW-jKogREgWfByMU0nk,,
Vault Psychology,ChIJdXMeWC4XoFMR3JOZD4pmZN0,,
Veim Healing Massage,ChIJi56zZa4IsFMRiYAezO8iHu4,,
Vena Women's Health + Wellness,ChIJTfAUbxRfcVMRCbjFliqCpVM,,
Venema Family Counselling,ChIJtbHe9ExX04kROIyTSARDJQw,,
Venture Wellness North,ChIJAQAVN6gfWU0RA6rjoCQTQcg,,
VERA WELLNESS Psychotherapy Services,ChIJk1Tp_UnF4AIR3YjbdmXyzQE,,
Verita Counselling,ChIJ__9LaZtAcVMRtsyUkVZJYLY,,
Veto Family Practice,ChIJ58OJ0mvwLogR6AR4XfUCaHI,,
Viable Mindset Counselling,ChIJJaq7LLFvcVMR59ByMK0ICNQ,,
Vibe Counselling,ChIJO2CVg2B7KogRiYDM9riDQLg,,
Vibe High - Sound Therapy,ChIJ4VpFVz4_cVMRrOLvYmVBpvA,,
Vibrant Roots Psychotherapy,ChIJvd_Dcef1K4gRteUVaSB5dIk,,
Vicolo Counselling & Psychotherapy,ChIJ2QFDpRUTzkwRbxRfIK2Kgtg,,
Victoria Brassard Counselling,ChIJFVhDnPWr0kwRscV5fp9F7x0,,
Victoria Davies Psychotherapy,ChIJR_2zx4er0kwRzE1p3r-hSkk,,
Victorious Kids Therapy Center,ChIJ1X2PYIQtK4gRh43nWRvSfBg,,
Viewpoint Psychological Services,ChIJXcNQwJZvcVMR6G3ZK0LHnZM,,
Virtuous Circle Counselling,ChIJCzYNJFVxcVMRVz9oCbnyxwM,,
Virtuous Circle Counselling,ChIJ35gwaOgZoFMRFvE4e8Gq6zg,,
Virtuous Circle Counselling Calgary,ChIJM7GPPnxxcVMRXRhkYL7T6oA,,
Virtuous Circle Counselling Calgary,ChIJ01NMPVNpcVMRgA4WgSWXfhk,,
Virtuous Circle Counselling Calgary,ChIJ8bvoTSZ3cVMRZDkbLzwzBTY,,
Vita Counselling Services,ChIJgV5KWL2HblMRKbZ8orhYQ60,,
Vita Psychology Centre,ChIJp9H-PO8_K4gRXVJSbwi_Kl4,,
Vita Sana Naturopathic Wellness Clinic,ChIJ23YPLPKOn1MR1JcoH4KpUdY,,
Vital Mind Psychology,ChIJ8Y4n6ppBcVMRDi4Tjzg27zE,,
Vital Minds Psychotherapy,ChIJbXTPW02bLIgRXmBUESAPGU4,,
Vital Minds Psychotherapy,ChIJESgVUNftLogRc-nt72pZr6k,,
Vital Minds Psychotherapy,ChIJU5H1TfhDK4gRoqxbxulQa_k,,
Vitality Psychotherapy and Wellness,ChIJ4crrhZJHK4gRRofOurOP-CE,,
"Vivian Steele, Registered Psychologist",ChIJIVfby5N8PUgRbAQVCDYUp9U,,
Vivid Minds Psychotherapy & Counselling,ChIJU1Ur3pQd1YkRvLAOYaZpM9I,,
Vivid Psychology,ChIJqwoBYn9vcVMR1N4nfpD9nuQ,,
VMA Psych,ChIJp7iUrQE5K4gRAInjOj1xtjY,,
Voice Of Hope,ChIJAQBA7UEZ1YkRYx8qiB8RJcQ,,
VOX Mental Health,ChIJb2IXwNqjKogRQ1tdhnWf7JE,,
Voyage Couples Therapy,ChIJXWJZgRpBK4gRiNN6D7Bc_vs,,
VP Health,ChIJXZMNVrqHblMRv204-nkSkz0,,
W Experience Counselling and Wellness,ChIJ8akfT3r1K4gRrH3K8dlHeQY,,
WALK IN | Community Care Clinic,ChIJfei-FlIPsFMRhYiNkDv12UE,,
Walk-In Clinic - Prairie North Plaza,ChIJc8Omkl-tCVMRmsJ_I61qqMU,,
Walk-In Counselling Clinic,ChIJy8qVGoosO4gR2If7Xx9EbTc,,
Walton Psychotherapy and Counselling Services in Oshawa,ChIJlWfkdNsf1YkRmByWqY4JkpQ,,
Wanda Cassidy Counselling Services,ChIJhagrOIVRdFMRuUvuT6KslOw,,
Wanda Nayduk - Barrie Therapist and Mental Healthcare Professional,ChIJBwTXXNaiKogRBhHH4lgLzcM,,
Wandering North Therapy,ChIJIbMbrRuRkFMRdoL0a-P4ye8,,
Warp & Weft Counselling and Art Therapy,ChIJ3z1IVVWZcVMReNfMfantbIk,,
Waso Physiotherapy and Massage,ChIJbQ2jPWqHblMRT0VQuIWbRSQ,,
Water & Stone Psychotherapy,ChIJqz4jvbcBL00REKKic2AWI2c,,
Waterloo CBT Clinic,ChIJyfX01Q3zK4gRW66nk1w5fvc,,
Waterloo Psychology Group,ChIJjd36whj1K4gRkZv7-WLXVvw,,
Waterloo Wellington Healing,ChIJob5RDgCbK4gR4B_jrmjIqEc,,
Waterstone Therapy,ChIJMdexyzqbLIgR-QxQQ2SHQHQ,,
Wave Mental Wellness,ChIJA0TOAm1vcVMRlomuxc9xP94,,
Wave Psychotherapy,ChIJxUGmdDcd1YkRLpMWWtGQlr8,,
Wayfound Mental Health Group Inc.,ChIJCxInJ1JvcVMREXXyd9GwD7Q,,
Wayhome Counselling,ChIJ97s7u7uFRCERetA_cFrh6tQ,,
Waypoints Community Services Assn,ChIJucq00j0JsFMR6IkMsrlwd_I,,
We Care Counselling,ChIJ5R2-nEAXK4gRgrKQyySV78o,,
We Cure Rehab (Physiotherapy Clinic),ChIJNcrDWwcd1YkROh7ogon3GLI,,
We listen psychotherapy,ChIJC0CNutdR04kRsV9akaCMam4,,
We Thrive Counselling,ChIJVzfttlzL1IkRLaC2tOAki40,,
Weir Psychological Services,ChIJSVfr5tAXoFMRIFHsu0h_Xx4,,
Well Beings Counselling - Downtown Toronto,ChIJAdIWjwQ1K4gRJZ31Zu9XtkQ,,
Well Beings Counselling - Guelph,ChIJJc2GMIebK4gRYEuqTdZ0VS8,,
Well Beings Counselling - Hamilton,ChIJT_oS64ibLIgRZXPalDfh8lY,,
Well Beings Counselling - Kitchener,ChIJbV9grRH1K4gREVnKoBSIZok,,
Well Beings Counselling - London,ChIJ5Tz2amTzLogR4O4maY5zUwY,,
Well Beings Counselling - Mississauga Therapists,ChIJoWDn0HdHK4gRb_TkNpEGqwQ,,
Well Beings Counselling - Oakville,ChIJo_LpKRVdK4gRXznHV89Iwp4,,
Well Beings Counselling - Ottawa,ChIJsQNN5qoFzkwRGx9Pa4fcRpE,,
Well Beings Counselling - Waterloo,ChIJNzJpyC_xK4gRtBdYrfi98xM,,
Well Beings Counselling: Yonge & Davisville Therapists,ChIJ0yWCyqIzK4gR2vCZk2bWNzY,,
WELL Health Mental Health & Wellness Centres - Mississauga,ChIJZaTzXQdHK4gRPyE5yJuSrRo,,
WELL Mental Health & Wellness - Northwest Brampton,ChIJi-bmo2oVK4gRlMOVGQd2GB4,,
Well Vitality Health Clinic,ChIJke8oGnyHblMRcqxQzyu-jCI,,
Well Workshop,ChIJQ9KvTkQfoFMRQyIBS4K1Vq8,,
wellbe family wellness (beaches),ChIJDXHYj0PP1IkR-L0J1Pyh8AY,,
wellbe family wellness (leslieville),ChIJj4LfIQbL1IkRZnnjzPJmFDA,,
Wellbeing Wonders Treatment Centre,ChIJM7o1aP89K4gRkKHM4-GzzzA,,
Wellness and Psychotherapy Centre of Niagara,ChIJ45udg9JR04kRkKDsm2IO2Rw,,
Wellness Counselling Centre,ChIJe3maAuFxcVMRnRoK-fu2L1c,,
Wellness Counselling Centre,ChIJI93AdqpR04kRv_b6UE9xPR8,,
Wellness Counselling Centre For Youth,ChIJ8xFx9k7T1IkRf-SUOr9eqb0,,
Wellness Psychology,ChIJAbjCpJJvcVMRy5y8NlWwKPQ,,
Wellness Psychology Services,ChIJy6r6XfwFzkwRspQihmmBwkQ,,
Wellness Solutions Inc.,ChIJl7UHLcEJsFMRpWOXJ8dBrPE,,
Wellness Studio Sudbury,ChIJ6aVOcFCrL00RcqtB9B4opVQ,,
Wellness with Kaylei,ChIJES9v9rH5n1MRW2KsEFpoVtc,,
Wellness Within,ChIJU7RhBPUmoFMRqO0q1EnRDYc,,
Wellness Within Therapy & Counselling Services,ChIJEXiTwNWr0kwRsPMoqsKEvuo,,
WellPath Stress and Trauma Therapy,ChIJJUumFhrvLogR5aad3QONUxY,,
Wellwood Counselling,ChIJVVV5sNgioFMR2mW6_U0Hx34,,
Wessels Phillip Dr,ChIJZzkl-YiyCVMRd4zbX_GC8b0,,
West End Psychological Services,ChIJm-dparY1K4gR_OY-HY3afSI,,
West Ottawa Psychology,ChIJiwAZTTMBzkwR_ftyk-ljt-w,,
West Toronto Psychotherapy & Counselling,ChIJJ5AkonM0K4gRXZG3Kjf4AOU,,
WESTBORO PSYCHOLOGY | Ottawa Boutique Therapy est. 2015 | Experienced Psychotherapists,ChIJ81LK66kGzkwRbIjbJNvZrys,,
Westbrook Counselling Services,ChIJgfOYB51AcVMRppH0leTultk,,
Western Winds Wellness,ChIJJZMRcPn5n1MRI0oVFmEtCCk,,
Westgrove Clinic,ChIJr9nBt_GOn1MREnLcC7zu6CA,,
Westgrove Professional Building,ChIJ__-PzvOOn1MRs8sJS69cM5w,,
Westlake Dental - Lloydminster,ChIJ_2JcfnatCVMRJJ-KcCO-Q3Q,,
WestView Primary Care Network,ChIJrdnBt_GOn1MRfcADvqwew4Y,,
WG Psychology,ChIJc4NqWFTN1IkRSIgbdAk4lRE,,
What if... Counselling Services,ChIJWYGyozkxK4gR9RpiCOlq-wA,,
White Brick Therapy,ChIJv_wEfZQv1YkRWSsuiNNHjJA,,
White cedar,ChIJ5ftDZJMd1YkRE3M4rfGE9A4,,
White Pine Counselling Centre,ChIJb8mHPXKrL00RB_EL9TVYy1I,,
White Pine Health - Brampton Physiotherapy Clinic & Wellness,ChIJd1i_jeY9K4gRsVyn-nmeAl0,,
White Pine Psychology,ChIJxZnAyexgK4gRtbiS2GZd-Zg,,
White Pines Wellness NWO,ChIJuUxiurchWU0Rq2Ekv0b8Omg,,
Whiteboard Counselling,ChIJ0TbzfMldK4gRc4Gpa51SZRg,,
Whole Brain Neurofeedback,ChIJWeR207YloFMR276lzp8s7wY,,
Whole Family Psychotherapy,ChIJ5a49_P7zK4gR-s2_t2M7oyI,,
Whole Life Counselling,ChIJWV-jVBe7K00RYHk_PDbGMSg,,
"Wholehearted Healing Therapy - Adam Thompson MSW, RSW.",ChIJPRe0nrKr0kwRf-KTmzNO0eA,,
Wholeness Psychology Centre,ChIJ68IT1pQ9oFMR0QfZCSgi9cA,,
Wholeness Within,ChIJf8xbyIwsDCERMBvQ28x3QSE,,
